scenario,layout,method,mean_gain,std_gain,mean_reward,std_reward,mean_power,std_power
Scenario 1,Turb8_Row1_Floris,GraphPFN,6.507943789164226,4.619818522622938,167.63583878676096,4.619818522622938,699.2554648549454,19.143246309771254
Scenario 1,Turb8_Row1_Floris,Random,1.7775757312774658,0.7232760422092596,162.9054707288742,0.7232760422092596,679.3967794942195,3.0580262769353
Scenario 1,Turb8_Row1_Floris,TabPFN-Fallback,15.897494753201803,5.23684364794602,177.02538975079855,5.236843647946022,738.2878761756116,21.783831054345676
Scenario 1,Turb9_Row1_Floris,Do-Nothing,0.0,0.0,157.12470722198486,0.0,737.5194849939106,0.0
Scenario 1,Turb9_Row1_Floris,GP,10.972101926803589,2.189388232990956,168.09680914878845,2.189388232990956,789.2672388934155,10.283730960834621
Scenario 1,Turb9_Row1_Floris,GraphPFN,3.8401215076446533,1.9436517622152527,160.96482872962952,1.9436517622152527,755.8523460774664,9.00327985301807
Scenario 1,Turb9_Row1_Floris,Random,2.1452534993489585,1.844047942439776,159.26996072133383,1.8440479424397775,747.801796968013,8.654536423722245
Scenario 1,Turb9_Row1_Floris,TabPFN-Fallback,12.731673121452332,7.144171536589991,169.8563803434372,7.144171536589991,797.4251071477247,33.54978689215022
Scenario 1,Turb_TCRWP_Floris,Do-Nothing,0.0,0.0,161.44240999221802,0.0,2692.400475718688,0.0
Scenario 1,Turb_TCRWP_Floris,GP,9.443519314130148,1.6336067148718119,170.88592930634817,1.6336067148718119,2850.655655521929,27.105652718049768
Scenario 1,Turb_TCRWP_Floris,GraphPFN,3.728332241376241,1.7745919555628784,165.17074223359427,1.7745919555628766,2755.8057597155735,29.921013995712045
Scenario 1,Turb_TCRWP_Floris,Random,3.40189790725708,2.867167047078642,164.8443078994751,2.867167047078642,2749.851771756283,47.929197752728136
Scenario 1,Turb_TCRWP_Floris,TabPFN-Fallback,7.121863643328349,1.7045255521408054,168.56427363554636,1.7045255521408067,2811.9103477651192,28.288817759481223
Scenario 1,WMR_Floris,Do-Nothing,0.0,0.0,475.01110649108887,0.0,8545.766650819987,0.0
Scenario 1,WMR_Floris,GP,-1.4127024014790852,0.19101418130596423,473.5984040896098,0.19101418130595946,8520.654477531993,3.426413950472046
Scenario 1,WMR_Floris,GraphPFN,-3.646775404612223,0.5829890737221513,471.3643310864766,0.582989073722159,8480.795424857737,10.411101551881657
Scenario 1,WMR_Floris,Random,-3.847861925760905,0.2678705715289986,471.16324456532794,0.26787057152900684,8477.202998547677,4.758643678320337
Scenario 1,WMR_Floris,TabPFN-Fallback,-1.8972521622975667,0.6359686508352896,473.1138543287913,0.6359686508352936,8512.01279192645,11.350294970014678
Scenario 2,Ablaincourt_Floris,Do-Nothing,0.0,0.0,351.1667287349701,0.0,1271.6129523458412,0.0
Scenario 2,Ablaincourt_Floris,GP,5.453941106796265,3.0446317826039477,356.62066984176636,3.0446317826039477,1290.8760960881057,10.976186533995856
Scenario 2,Ablaincourt_Floris,GraphPFN,-3.8524051507314048,6.347796594820393,347.3143235842387,6.347796594820393,1257.7900488543953,22.452161335483094
Scenario 2,Ablaincourt_Floris,Random,-1.0411783854166667,4.564148599852807,350.1255503495534,4.564148599852801,1267.8380078976768,16.077501723297317
Scenario 2,Ablaincourt_Floris,TabPFN-Fallback,4.883789777755737,2.9474224985551825,356.05051851272583,2.9474224985551825,1288.900584749748,10.17108380887147
Scenario 2,HornsRev1_Floris,Do-Nothing,0.0,0.0,170.85654520988464,0.0,7114.483221048758,0.0
Scenario 2,HornsRev1_Floris,GP,5.243396679560344,3.02209898508336,176.09994188944498,3.0220989850833573,7334.944386944174,125.66031010425358
Scenario 2,HornsRev1_Floris,GraphPFN,5.291043480237325,0.0459736844766456,176.14758869012198,0.0459736844766491,7338.109527541761,1.7173674843401874
Scenario 2,HornsRev1_Floris,Random,4.292191743850708,0.3208201782233279,175.14873695373535,0.3208201782233279,7295.040602620204,13.591196450855394
Scenario 2,HornsRev1_Floris,TabPFN-Fallback,5.183982014656067,1.45485827369508,176.0405272245407,1.45485827369508,7332.061706066978,60.31654169577269
Scenario 2,HornsRev2_Floris,Do-Nothing,0.0,0.0,366.1971244812012,0.0,17176.019426271585,0.0
Scenario 2,HornsRev2_Floris,GP,-1.6095997492472331,1.0738311098503424,364.5875247319539,1.0738311098503355,17102.80041572152,51.28573580033273
Scenario 2,HornsRev2_Floris,GraphPFN,-0.4539732138315837,0.7370688810933295,365.74315126736957,0.737068881093322,17154.701913528454,33.47450803176732
Scenario 2,HornsRev2_Floris,Random,-1.7277950445810955,0.5299317769862282,364.46932943662006,0.5299317769862348,17097.7851133568,24.543074162959968
Scenario 2,HornsRev2_Floris,TabPFN-Fallback,0.20268956820170084,1.9821302125468148,366.3998140494029,1.9821302125468132,17186.269649819358,92.10807803531246
Scenario 2,Ormonde_Floris,Do-Nothing,0.0,0.0,353.1181888580322,0.0,5455.143190850181,0.0
Scenario 2,Ormonde_Floris,GP,0.2731029987335205,1.8397210806787638,353.39129185676575,1.8397210806787638,5459.704829019618,28.667650517738018
Scenario 2,Ormonde_Floris,GraphPFN,2.0362070401509604,1.1371502801140705,355.15439589818317,1.1371502801140736,5487.260790849392,17.774626329486523
Scenario 2,Ormonde_Floris,Random,0.7578775882720947,0.1073900181330218,353.8760664463043,0.1073900181330218,5467.320541516206,1.6420371686449033
Scenario 2,Ormonde_Floris,TabPFN-Fallback,1.8430384000142415,0.26052452417421096,354.96122725804645,0.2605245241742097,5484.241593041127,3.9980224257432555
Scenario 2,Turb10_Row1_Floris,Do-Nothing,0.0,0.0,153.96447718143463,0.0,803.5031435384899,0.0
Scenario 2,Turb10_Row1_Floris,GP,0.8981933196385702,0.31130903396508103,154.8626705010732,0.3113090339650769,808.3943785564076,1.6273350941861386
Scenario 2,Turb10_Row1_Floris,GraphPFN,6.703819195429484,8.79221685822256,160.6682963768641,8.792216858222556,838.8044902837504,45.817158671358385
Scenario 2,Turb10_Row1_Floris,Random,2.6334216594696045,2.7935610460399447,156.59789884090424,2.7935610460399447,817.4802759756873,14.563003551346036
Scenario 2,Turb10_Row1_Floris,TabPFN-Fallback,4.352280894915263,0.5487491548730796,158.31675807634988,0.5487491548730753,826.5766813014258,2.425660521630409
Scenario 2,Turb11_Row1_Floris,Do-Nothing,0.0,0.0,151.40993762016296,0.0,869.6979297459562,0.0
Scenario 2,Turb11_Row1_Floris,GP,7.32222847143809,7.302144774408359,158.73216609160104,7.302144774408358,911.800168723215,41.87301338880033
Scenario 2,Turb11_Row1_Floris,GraphPFN,3.279108723004659,2.323152785140871,154.68904634316763,2.323152785140872,888.8200386503768,13.281532350253483
Scenario 2,Turb11_Row1_Floris,Random,3.132162094116211,4.053573284233576,154.54209971427917,4.053573284233576,887.9165459788879,23.236791601910955
Scenario 2,Turb11_Row1_Floris,TabPFN-Fallback,3.1679560343424478,1.0605932874461146,154.5778936545054,1.0605932874461144,888.162573270272,5.762058294326442
Scenario 2,Turb12_Row1_Floris,Do-Nothing,0.0,0.0,149.30579376220703,0.0,936.0774073920564,0.0
Scenario 2,Turb12_Row1_Floris,GP,2.6492252747217813,2.835661717907092,151.9550190369288,2.83566171790709,952.9056429098065,17.66391284417983
